fecha;receta;operador;litros_past;kg_cuba;mg_cuba;mp_cuba;lactosa_cuba;ph_cuajado;ph_inicio_moldeo_cuba;ph_final_moldeo_cuba;formato;ph_inicio_moldeo_queso;ph_inicio_desmoldeo_queso;ph_fin_desmoldeo_queso;tiempo_salado;mg_salida_salmuera;ph_salida_salmuera;EST salida salmuera;peso_queso_total;sal_queso
26/04/2016;receta 06;7.0;12530;13035.57;5.34;4.02;4.39;6.51;6.42;6.34;3 kg;6.33;5.49;5.26;14:55;31.29;5.29;57.72;14390.0;1.48
26/04/2016;receta 35;7.0;13030;13321.68;5.04;3.9;4.1;6.62;6.46;6.4;barra 4,2 kg;6.44;5.88;5.45;14:30;30.09;5.39;56.18;4286.9;1.95
26/04/2016;receta 12;7.0;13030;13006.87;5.24;4.06;4.24;6.55;6.42;6.26;barra 4,2 kg;6.26;5.6;5.4;11:05;30.62;5.3;57.24;9437.1;1.08
26/04/2016;receta 31;7.0;10420;11816.7;5.73;4.34;3.99;6.6;6.48;6.43;barra 4,2 kg;6.48;5.7;5.29;14:05;30.99;5.34;56.4;5861.0;1.32
28/04/2016;receta 18;7.0;9030;8969.27;4.64;3.62;4.31;6.58;6.46;6.38;mini;6.34;5.58;5.33;0:30;30.52;5.68;57.46;8499.0;0.67
28/04/2016;receta 16;7.0;8030;8311.23;4.67;3.64;4.34;6.56;6.45;6.37;barra 3 kg;6.36;5.36;5.08;18:40;31.05;5.37;57.82;12789.0;0.31
28/04/2016;receta 19;7.0;9520;9274.8;2.53;3.35;4.4;6.63;6.5;6.43;mini;6.37;5.6;5.44;3:55;;;;4431.0;
28/04/2016;receta 20;7.0;9020;9127.38;3.98;2.92;4.02;6.62;6.49;6.39;mini;6.35;5.59;5.28;3:30;30.9;5.51;56.34;7107.0;1.4
28/04/2016;receta 30;5.0;9020;9164.24;4.36;3.46;4.12;6.55;6.38;6.23;mini;6.1;5.28;5.1;3:50;30.76;5.25;57.59;3693.0;1.31
28/04/2016;receta 17;5.0;8020;8550.46;4.9;3.95;4.25;6.58;;;barra 3 kg;6.33;5.54;5.28;12:20;;;;8811.0;
28/04/2016;receta 22;5.0;8020;7733.8;4.9;3.72;3.96;6.55;6.43;6.22;mini;6.15;4.89;4.82;15:50;32.34;5.31;58.18;3737.0;1.15
29/04/2016;receta 14;5.0;11530;11728.48;6.12;4.94;4.15;6.56;6.49;6.44;barra 4,2 kg;6.41;5.87;5.45;12:50;31.1;5.21;58.35;4404.0;1.37
29/04/2016;receta 10;5.0;14530;15043.02;4.64;3.66;4.34;6.58;6.45;6.37;barra 4,2 kg;;5.52;5.33;2:30;29.25;5.39;56.01;16275.0;0.98
29/04/2016;receta 02;5.0;11530;11793.81;6.32;5.27;4.45;6.55;6.49;6.41;3 kg;6.42;5.78;5.41;15:20;32.87;5.24;60.22;13575.0;1.18
29/04/2016;receta 08;7.0;13030;13159.93;2.58;3.4;4.63;6.55;6.47;6.42;barra 4,2 kg;6.33;5.42;5.29;4:55;21.76;5.37;51.05;16089.0;1.55
29/04/2016;receta 09;7.0;15350;15663.47;2.48;3.27;4.41;6.59;6.45;6.4;3 kg;6.34;5.28;5.03;7:00;21.36;5.41;50.48;1967.0;1.45
29/04/2016;receta 06;7.0;12530;13086.42;5.13;3.92;4.26;6.53;6.44;6.39;3 kg;6.36;5.4;5.07;15:20;31.19;5.16;57.43;3987.0;1.51
29/04/2016;receta 11;7.0;12530;12705.08;4.59;3.67;4.11;6.55;6.42;6.35;3 kg;6.31;5.22;4.92;14:00;31.07;5.22;58.57;25624.0;1.26
29/04/2016;receta 25;5.0;15440;15709.1;4.54;3.6;4.31;;;;barra 4,2 kg;6.25;5.3;5.22;14:05;30.59;5.2;57.45;2108.0;1.44
29/04/2016;receta 13;5.0;13030;13129.0;5.25;3.98;4.34;;;;barra 4,2 kg;6.39;5.96;5.51;15:15;30.08;5.95;55.15;4825.0;2.0
02/05/2016;receta 02;7.0;11530;11795.28;5.87;4.85;4.05;6.6;;;3 kg;6.45;5.72;5.47;16:15;30.97;5.4;58.08;15858.0;1.32
02/05/2016;receta 26;7.0;9030;9328.65;4.64;3.63;4.31;6.59;6.48;6.4;1 kg;6.4;5.67;5.35;8:10;31.23;5.77;57.55;2566.0;1.43
02/05/2016;receta 15;7.0;8530;9071.17;4.93;3.89;4.16;6.57;6.46;6.37;1 kg;6.35;5.58;5.36;8:40;29.79;5.52;55.64;10608.0;1.57
02/05/2016;receta 03;7.0;14530;14764.2;4.77;3.63;4.32;6.6;6.45;;3 kg;6.3;5.36;5.13;17:40;31.33;5.4;56.21;12809.0;1.63
02/05/2016;receta 16;6.0;8020;8291.01;4.63;3.62;4.29;6.58;6.46;6.32;barra 3 kg;6.28;5.45;5.29;19:50;31.47;5.46;57.41;11728.0;1.81
02/05/2016;receta 06;6.0;13030;13240.82;5.17;3.91;4.29;6.6;6.5;6.47;3 kg;6.37;5.44;5.1;16:30;;;;25321.0;
03/05/2016;receta 14;8.0;12530;12758.49;6.57;5.25;4.37;6.56;6.49;6.44;barra 4,2 kg;6.38;5.73;5.5;14:35;31.3;5.36;59.4;7481.0;1.33
03/05/2016;receta 29;8.0;13030;13591.22;5.04;3.99;4.18;6.59;6.35;6.22;3 kg;6.15;5.14;5.1;16:30;31.09;5.35;57.81;10978.0;1.15
03/05/2016;receta 12;8.0;13030;13426.6;5.34;4.21;4.4;6.56;6.42;6.3;barra 4,2 kg;6.25;5.26;5.05;16:00;;;;26942.0;
03/05/2016;receta 06;8.0;12030;12208.86;5.26;3.95;4.41;6.6;6.45;6.38;3 kg;6.35;5.53;5.2;16:35;30.53;5.29;56.1;21949.0;1.71
03/05/2016;receta 07;6.0;11530;11941.85;4.49;3.19;4.43;6.56;6.45;6.35;barra 4,2 kg;6.22;5.24;5.12;18:00;33.16;5.43;58.12;5932.0;1.33
03/05/2016;receta 28;5.0;13790;14315.49;4.93;3.92;3.87;6.61;6.45;6.39;barra 4,2 kg;6.38;5.52;5.17;12:00;33.15;5.35;57.77;2168.0;1.25
04/05/2016;receta 16;8.0;8030;8314.66;4.64;3.65;4.42;6.59;6.45;6.33;barra 3 kg;6.26;5.5;5.28;17:45;31.45;5.38;58.01;9347.0;1.84
04/05/2016;receta 18;8.0;9030;8905.71;4.48;3.53;4.28;6.6;6.46;6.35;mini;6.28;5.5;5.23;0:30;30.34;5.51;57.14;8656.0;0.81
04/05/2016;receta 19;8.0;11020;10798.18;2.43;3.32;4.25;6.63;6.45;6.38;mini;6.3;5.27;5.05;3:45;21.15;5.4;51.44;2382.0;1.61
04/05/2016;receta 17;8.0;8120;8465.64;5.04;3.99;4.31;6.61;6.47;6.41;barra 3 kg;6.34;5.55;5.25;14:30;32.23;5.39;58.41;13519.0;1.2
04/05/2016;receta 20;8.0;10020;10462.74;3.81;2.83;3.9;6.61;6.45;6.42;mini;6.35;5.37;5.17;4:10;29.46;5.45;55.84;3483.0;1.47
04/05/2016;receta 22;5.0;8520;8662.67;5.16;3.82;4.22;6.58;6.52;6.42;mini;6.4;5.95;5.77;3:25;;;;6940.0;
04/05/2016;receta 30;5.0;9020;9415.68;4.76;3.76;4.49;;6.38;6.22;mini;6.3;5.17;5.0;3:05;31.08;5.42;56.42;6497.0;1.3
06/05/2016;receta 10;8.0;14530;14520.63;4.64;3.66;4.3;6.58;;;barra 4,2 kg;6.3;5.22;5.05;2:45;30.41;5.36;56.63;12682.0;0.81
06/05/2016;receta 02;8.0;11530;11922.37;6.34;5.13;4.23;;;;3 kg;6.4;5.87;5.57;15:40;31.17;5.24;57.82;16085.0;1.26
06/05/2016;receta 08;8.0;13030;13012.21;2.38;3.37;4.49;6.61;6.46;6.39;barra 4,2 kg;6.33;5.34;5.17;4:35;19.76;5.29;51.35;7247.0;1.41
06/05/2016;receta 09;8.0;15130;16025.31;2.41;3.42;4.59;6.62;6.45;6.39;3 kg;6.42;5.31;5.16;6:50;19.7;5.44;50.26;1714.0;1.77
06/05/2016;receta 31;8.0;11780;12171.48;5.36;4.34;3.91;6.58;6.47;6.43;barra 4,2 kg;6.39;5.8;5.52;12:40;30.25;5.24;56.12;2002.0;1.67
06/05/2016;receta 07;8.0;11020;11192.23;4.03;3.05;4.03;6.61;6.45;6.39;barra 4,2 kg;6.39;5.54;5.31;14:25;;;;5743.0;
06/05/2016;receta 13;5.0;12030;12213.35;5.26;3.9;4.25;6.58;6.47;6.42;barra 4,2 kg;6.35;5.55;5.33;15:25;30.43;5.39;56.03;5783.0;1.71
06/05/2016;receta 25;5.0;14720;15275.91;4.28;3.54;4.28;6.55;;;barra 4,2 kg;6.37;5.41;5.25;15:40;;;;5729.0;
06/05/2016;receta 06;5.0;11530;11918.46;5.52;4.06;4.4;6.58;6.46;6.4;3 kg;6.34;5.29;5.12;14:45;31.56;5.28;58.09;3520.0;1.15
09/05/2016;receta 02;5.0;13530;14132.28;6.38;5.17;4.23;6.59;6.47;6.42;3 kg;6.42;5.72;5.38;15:10;32.1;5.31;59.28;18159.0;1.34
09/05/2016;receta 26;5.0;9020;9163.47;4.48;3.5;4.22;6.61;6.45;6.34;1 kg;6.2;5.38;5.13;8:10;31.02;5.34;56.74;2497.0;1.53
09/05/2016;receta 15;5.0;8520;8913.58;4.92;3.91;4.17;6.59;6.45;6.38;1 kg;6.28;5.4;5.16;8:25;29.68;5.55;56.33;21556.0;1.55
09/05/2016;receta 03;5.0;13530;14026.55;4.74;3.72;4.48;6.62;6.48;;3 kg;6.36;5.38;5.15;18:35;31.45;5.38;57.75;11656.0;1.34
09/05/2016;receta 06;5.0;14530;15064.92;5.49;4.05;4.35;6.58;6.48;6.42;3 kg;6.34;5.25;5.01;16:20;31.53;5.15;57.47;7282.0;1.33
09/05/2016;receta 16;7.0;8020;8148.72;4.49;3.5;4.23;6.63;6.45;6.31;barra 3 kg;6.2;5.33;5.1;17:00;31.89;5.43;57.13;12589.0;1.53
09/05/2016;receta 32;7.0;8020;8353.7;5.32;4.04;4.3;6.57;6.47;6.41;mini;6.36;5.8;5.36;6:50;;;;4229.0;
10/05/2016;receta 35;5.0;13910;14047.38;5.07;4.07;4.26;6.66;6.49;6.4;barra 4,2 kg;6.35;5.5;5.38;15:05;29.97;5.44;56.72;2157.0;1.76
10/05/2016;receta 10;5.0;13680;13755.74;4.53;3.62;4.12;6.6;6.44;6.36;barra 4,2 kg;6.33;5.38;5.1;15:25;32.02;5.36;57.98;3880.0;1.24
10/05/2016;receta 12;5.0;12530;12945.42;5.15;4.08;4.26;6.61;;;barra 4,2 kg;6.34;5.62;5.13;11:50;30.91;5.42;56.39;23290.0;1.47
10/05/2016;receta 29;5.0;14840;14707.58;5.09;4.01;4.22;6.59;6.48;6.4;3 kg;6.37;5.4;5.27;15:40;30.28;5.36;56.95;2300.0;1.2
10/05/2016;receta 06;5.0;12530;12717.76;5.3;3.98;4.35;6.56;6.47;;3 kg;6.29;5.35;5.12;14:20;32.83;5.14;58.93;25217.0;1.16
10/05/2016;receta 07;5.0;11530;11888.41;4.52;3.27;4.36;6.56;6.44;6.4;barra 4,2 kg;6.3;5.36;5.11;17:10;32.56;5.45;58.14;11718.0;1.14
10/05/2016;receta 23;5.0;9030;9031.77;5.84;4.89;3.92;6.63;6.48;6.45;3 kg;6.41;5.7;5.39;14:50;30.89;5.41;57.4;3324.0;1.25
12/05/2016;receta 18;5.0;9030;9138.06;4.25;3.49;4.16;6.61;6.46;6.4;mini;6.31;5.5;5.2;0:30;29.83;5.66;56.05;6183.0;0.56
12/05/2016;receta 16;5.0;8030;8222.72;4.69;3.78;4.5;6.57;6.43;6.35;barra 3 kg;6.3;5.46;5.2;16:30;30.56;5.43;56.7;6988.0;1.58
12/05/2016;receta 19;5.0;11020;11469.34;2.33;3.34;4.38;6.6;6.51;6.44;mini;6.33;5.5;5.17;4:15;20.38;5.44;50.5;4968.6;2.14
12/05/2016;receta 20;5.0;9330;9623.56;3.94;2.93;3.94;6.57;6.2;6.08;mini;6.15;5.27;5.11;5:35;32.08;5.51;58.22;2093.89;1.24
12/05/2016;receta 17;5.0;8020;8562.25;5.29;4.24;4.53;6.61;6.46;6.37;barra 3 kg;6.35;5.69;5.32;;30.77;5.51;56.82;14119.0;1.63
12/05/2016;receta 02;7.0;13030;13369.08;6.29;5.09;4.08;6.52;6.46;6.4;3 kg;6.39;5.68;5.4;16:05;31.1;5.24;56.91;10775.8;1.57
12/05/2016;receta 03;7.0;15030;15133.29;4.47;3.65;4.27;6.55;6.3;6.09;3 kg;6.05;5.18;5.02;16:35;30.65;5.46;57.38;8548.0;1.56
12/05/2016;receta 11;7.0;14530;14554.82;4.5;3.61;4.31;6.5;6.32;6.13;3 kg;6.15;5.21;5.07;16:40;;;;9935.0;
13/05/2016;receta 14;5.0;11030;11446.94;6.42;5.02;4.19;6.56;6.48;6.4;barra 4,2 kg;6.39;6.0;5.7;16:10;32.28;5.18;58.92;4434.0;1.43
13/05/2016;receta 08;5.0;14530;14816.12;2.59;3.54;4.28;6.6;6.45;6.37;barra 4,2 kg;6.35;5.43;5.22;7:40;21.52;5.21;51.63;20272.0;1.63
13/05/2016;receta 02;5.0;11530;11921.98;6.48;5.07;4.26;6.56;;;3 kg;6.42;5.57;5.32;14:50;32.41;5.13;58.41;4570.0;1.35
13/05/2016;receta 29;5.0;12530;13335.58;5.0;4.04;3.95;6.54;6.43;6.33;3 kg;6.31;5.32;5.25;14:25;31.44;5.49;57.95;8068.0;1.36
13/05/2016;receta 28;5.0;13390;13742.96;4.83;3.91;3.82;6.56;6.48;6.41;barra 4,2 kg;6.36;5.7;5.52;15:00;30.89;5.4;56.85;2097.0;1.25
13/05/2016;receta 10;5.0;14030;14225.25;4.55;3.6;4.31;6.54;6.46;6.41;barra 4,2 kg;6.3;5.57;5.29;13:30;31.51;5.3;57.65;12681.0;1.3
13/05/2016;receta 31;5.0;10530;11028.69;6.18;4.6;4.07;6.5;6.44;6.42;barra 4,2 kg;6.36;5.78;5.48;13:30;;;;6001.0;
16/05/2016;receta 26;5.0;9030;9132.95;4.32;3.53;4.22;6.53;6.43;6.32;1 kg;6.4;5.62;5.34;8:30;31.94;5.25;58.33;2452.0;1.23
16/05/2016;receta 02;5.0;12820;13201.3;6.35;5.21;4.18;6.52;6.44;;3 kg;;5.6;5.2;15:25;31.07;5.46;57.86;12600.0;1.21
16/05/2016;receta 03;5.0;13030;13547.42;4.56;3.66;4.4;6.54;;;3 kg;6.28;5.3;5.1;17:30;30.88;5.32;56.81;23331.0;1.42
16/05/2016;receta 15;5.0;8520;9090.43;4.92;3.98;4.06;6.54;6.46;6.4;1 kg;6.35;5.72;5.4;9:05;30.05;5.41;56.39;7932.0;1.5
16/05/2016;receta 33;6.0;8520;8684.61;6.19;5.15;4.15;6.53;6.45;6.4;mini;6.4;5.76;5.35;8:00;30.84;5.36;57.24;2592.0;1.57
16/05/2016;receta 16;6.0;8020;8280.71;4.6;3.64;4.43;6.52;6.35;6.23;barra 3 kg;6.2;5.32;5.08;17:10;30.96;5.47;56.77;11838.0;1.76
16/05/2016;receta 06;6.0;13530;14109.34;5.24;4.02;4.38;6.52;6.42;6.34;3 kg;6.28;5.4;5.14;18:05;31.01;5.32;56.62;15241.0;1.98
17/05/2016;receta 14;5.0;10530;10877.86;6.55;5.15;4.19;6.53;6.45;6.41;barra 4,2 kg;6.4;5.8;5.4;13:45;30.57;5.4;57.29;6100.0;1.28
17/05/2016;receta 10;5.0;12030;12189.69;4.45;3.6;4.15;6.54;6.39;6.32;barra 4,2 kg;6.25;5.25;5.13;3:25;31.18;5.53;57.08;6680.0;0.68
17/05/2016;receta 12;5.0;13030;12998.32;4.88;3.97;4.3;6.54;6.4;6.33;barra 4,2 kg;6.28;5.33;5.21;17:15;30.68;5.27;56.88;26810.0;1.47
17/05/2016;receta 29;5.0;13530;13657.45;5.09;4.09;4.43;6.54;6.35;6.29;3 kg;6.27;5.25;5.06;17:00;30.27;5.38;57.29;4909.0;1.16
17/05/2016;receta 06;5.0;12030;12438.8;5.23;4.09;4.44;6.53;6.42;6.39;3 kg;6.32;5.54;5.38;14:30;;;;16423.0;
17/05/2016;receta 35;6.0;12530;12698.69;5.0;3.99;4.34;6.54;6.41;6.41;barra 4,2 kg;6.35;;;14:15;30.27;5.45;56.74;1909.0;1.48
17/05/2016;receta 31;6.0;11130;11253.11;5.65;4.56;3.84;6.54;6.49;6.43;barra 4,2 kg;6.37;5.47;5.18;15:30;31.6;5.5;57.95;1857.0;1.35
18/05/2016;receta 36;5.0;9090;9390.36;4.9;3.76;4.14;6.56;6.45;6.39;mini;6.3;5.7;5.4;5:30;31.75;5.6;57.37;398.35;1.6
18/05/2016;receta 18;5.0;9020;9201.05;4.39;3.52;4.22;6.57;6.41;6.28;mini;6.35;5.51;5.22;6:20;31.08;5.65;57.48;6406.0;0.76
18/05/2016;receta 16;5.0;8020;8288.34;4.8;3.66;4.4;6.52;6.37;6.3;barra 3 kg;6.25;5.37;5.06;17:40;34.67;5.45;59.72;9611.0;1.41
18/05/2016;receta 20;5.0;9520;9913.11;4.0;2.93;3.9;6.55;6.32;6.17;mini;6.28;5.35;5.06;4:10;29.8;5.57;55.33;3385.0;1.36
18/05/2016;receta 30;6.0;9520;9451.07;4.39;3.57;4.18;6.57;6.4;6.3;mini;6.28;5.35;5.14;5:15;29.99;5.32;56.54;5158.0;1.33
18/05/2016;receta 17;6.0;8320;8467.93;5.1;3.98;4.38;6.53;6.39;6.3;barra 3 kg;6.31;5.55;5.22;;;;;12628.0;
18/05/2016;receta 22;6.0;8520;8801.55;5.03;3.81;4.1;6.57;6.47;6.39;mini;6.31;5.45;5.11;3:35;;;;4094.0;
19/05/2016;receta 15;5.0;9030;9164.24;4.78;3.89;4.18;6.55;6.46;6.39;1 kg;6.3;5.65;5.26;6:50;30.05;5.49;55.03;25151.0;1.42
19/05/2016;receta 17;5.0;8030;8566.17;4.95;4.01;4.3;6.53;6.46;6.38;barra 3 kg;6.29;5.69;5.16;15:05;31.09;5.44;57.11;23572.0;1.16
20/05/2016;receta 02;5.0;13030;13342.45;6.26;4.99;4.12;6.56;6.47;6.42;3 kg;6.38;5.52;5.24;14:45;;;;14397.0;
20/05/2016;receta 14;5.0;11030;11287.58;6.61;5.26;4.39;6.54;6.48;6.42;barra 4,2 kg;6.41;6.0;5.6;;31.59;5.37;58.44;2193.0;1.34
20/05/2016;receta 08;5.0;14530;14826.16;2.38;3.37;4.58;6.57;6.46;6.36;barra 4,2 kg;6.3;5.59;5.25;6:15;21.07;5.42;51.38;12611.0;1.93
20/05/2016;receta 23;5.0;9020;9213.08;5.85;4.47;4.03;6.57;6.48;6.41;3 kg;6.44;5.48;5.35;14:00;32.7;5.18;57.46;3335.0;1.64
20/05/2016;receta 09;5.0;9420;9550.42;2.37;3.37;4.58;6.55;6.47;6.4;3 kg;6.38;5.37;5.2;6:10;20.32;5.4;51.43;2248.0;1.37
20/05/2016;receta 10;5.0;12530;12682.57;4.58;3.59;4.36;6.55;6.46;;barra 4,2 kg;6.28;5.43;5.17;;33.35;5.36;59.48;13283.0;1.23
20/05/2016;receta 03;6.0;14030;14642.42;4.81;3.79;4.61;6.53;6.41;;3 kg;6.28;5.3;5.16;;32.37;5.3;57.79;6090.0;1.31
20/05/2016;receta 29;6.0;14530;14688.35;5.04;4.03;4.29;6.52;6.37;6.27;3 kg;6.3;5.43;5.25;;;;;8826.0;
20/05/2016;receta 07;6.0;12530;12726.18;4.34;3.14;4.23;6.52;6.42;6.28;barra 4,2 kg;6.18;5.36;5.12;;32.9;5.35;58.02;7868.0;1.26
20/05/2016;receta 11;6.0;12530;12973.22;4.54;3.71;4.13;6.59;6.42;6.35;3 kg;6.25;5.18;5.0;;;;;14448.0;
20/05/2016;receta 25;6.0;14090;14550.54;4.3;3.54;3.94;6.57;6.41;6.34;barra 4,2 kg;6.2;5.1;4.98;;32.52;5.2;58.39;1732.0;1.29
20/05/2016;receta 31;6.0;11450;11275.17;5.77;4.41;3.98;6.58;6.43;6.38;barra 4,2 kg;6.38;5.51;5.24;;32.87;5.39;57.25;1925.0;1.4
23/05/2016;receta 02;5.0;12030;12547.83;6.47;5.17;4.31;6.56;6.47;6.4;3 kg;6.4;5.65;5.25;16:05;31.39;5.26;57.09;14272.0;1.67
23/05/2016;receta 26;5.0;10030;10195.67;4.38;3.54;4.28;6.57;6.4;6.24;1 kg;6.28;5.22;5.12;7:25;30.39;5.43;56.95;2628.0;1.5
23/05/2016;receta 15;5.0;8520;8664.87;4.89;3.88;4.29;6.53;6.44;6.33;1 kg;6.25;5.7;5.26;7:30;30.2;5.42;56.4;17074.0;1.54
23/05/2016;receta 03;5.0;13530;14063.57;4.79;3.81;4.58;6.58;6.42;6.35;3 kg;6.3;5.28;5.12;18:00;31.18;5.51;57.17;18342.0;1.44
23/05/2016;receta 06;7.0;13530;14135.51;5.32;3.99;4.46;6.54;6.44;6.38;3 kg;6.4;5.21;5.02;15:25;30.69;5.4;56.46;20089.0;1.96
23/05/2016;receta 27;7.0;9530;9664.26;4.12;3.37;3.9;6.54;6.42;6.29;mini;6.2;5.36;5.17;7:00;30.78;5.42;56.04;2520.0;1.52
23/05/2016;receta 33;7.0;7530;7647.44;6.06;4.81;4.0;6.56;6.47;6.42;mini;6.36;;;6:32;30.92;5.81;56.32;2908.0;1.78
24/05/2016;receta 14;5.0;12030;12253.78;6.4;5.13;4.29;6.59;6.48;6.42;barra 4,2 kg;6.41;5.9;5.32;12:50;32.1;5.27;59.52;4738.0;1.43
24/05/2016;receta 12;5.0;13030;13311.56;5.1;3.93;4.04;6.55;6.44;6.31;barra 4,2 kg;6.37;5.53;5.25;14:00;30.88;5.34;56.76;28264.0;1.69
24/05/2016;receta 29;5.0;12580;12608.28;5.06;4.05;4.31;6.53;6.39;6.32;3 kg;6.35;5.42;5.25;14:30;31.68;5.28;58.4;3472.0;0.88
24/05/2016;receta 11;5.0;12530;13067.16;4.43;3.62;4.42;6.53;6.42;6.36;3 kg;6.3;5.44;5.3;15:15;;;;13053.0;
24/05/2016;receta 35;7.0;13030;13592.29;5.1;4.0;4.28;6.56;6.46;6.4;barra 4,2 kg;6.39;5.7;5.31;14:55;30.02;5.46;56.76;2028.0;1.57
24/05/2016;receta 06;7.0;9530;9868.86;5.35;4.0;4.26;6.52;6.42;6.36;3 kg;6.44;5.55;5.3;15:30;30.94;5.4;56.85;3191.0;1.52
24/05/2016;receta 31;7.0;10030;10185.49;5.46;4.21;3.75;6.59;6.5;6.42;barra 4,2 kg;6.4;5.8;5.51;16:20;31.62;5.41;56.07;3485.0;1.79
25/05/2016;receta 36;5.0;9910;10046.51;4.66;3.68;4.02;6.55;6.47;6.38;mini;6.41;5.8;5.5;4:00;29.56;5.54;54.4;1438.0;1.77
25/05/2016;receta 18;5.0;9030;9221.82;4.55;3.6;4.27;6.56;6.44;6.32;mini;6.32;5.52;5.28;0:30;;;;6281.0;
25/05/2016;receta 16;5.0;8030;8202.12;4.81;3.78;4.49;6.53;6.45;6.35;barra 3 kg;6.34;5.65;5.3;42:45:00;31.65;5.44;57.52;18840.0;1.66
25/05/2016;receta 19;5.0;12320;13021.82;2.45;3.34;4.16;6.62;6.47;;mini;6.36;5.53;5.24;5:15;21.26;5.58;52.67;1322.0;1.76
25/05/2016;receta 20;5.0;8020;8187.29;4.17;3.05;4.09;6.5;6.38;;mini;6.35;5.4;5.26;5:55;;;;5837.0;
25/05/2016;receta 21;7.0;9520;9665.8;4.92;3.89;4.24;6.56;6.46;6.41;mini;6.37;5.71;5.31;5:20;30.03;5.63;55.32;10400.0;1.55
25/05/2016;receta 17;7.0;8220;8432.57;5.24;4.16;4.55;6.54;6.45;6.38;barra 3 kg;6.33;5.31;5.2;16:25;;;;4084.0;
25/05/2016;receta 22;7.0;8020;7754.63;4.98;3.82;4.12;6.55;6.44;6.38;mini;6.36;5.5;5.32;3:50;;;;3887.0;
27/05/2016;receta 10;5.0;12830;13011.79;4.43;3.57;4.28;6.53;6.44;6.3;barra 4,2 kg;6.26;5.45;5.18;3:05;31.04;5.31;56.93;14438.0;0.77
27/05/2016;receta 14;5.0;11680;12425.0;6.1;4.95;4.05;6.58;6.5;6.44;barra 4,2 kg;6.47;6.1;5.8;11:50;32.06;5.39;58.99;2195.0;1.2
27/05/2016;receta 02;5.0;12530;12945.89;6.49;5.16;4.25;6.54;6.49;6.42;3 kg;6.45;6.14;5.85;16:00;31.73;5.2;59.47;14432.0;1.23
27/05/2016;receta 08;5.0;14030;14342.65;2.47;3.46;4.59;6.59;6.45;;barra 4,2 kg;6.36;5.45;5.24;3:50;24.37;5.29;52.47;14458.0;1.28
27/05/2016;receta 23;5.0;10030;10400.27;5.97;4.69;4.26;6.57;6.48;6.44;3 kg;6.43;5.8;5.61;15:05;31.5;5.34;57.54;3707.0;1.41
27/05/2016;receta 29;5.0;10030;10191.85;4.73;3.82;4.08;6.55;6.38;6.3;3 kg;6.25;5.28;5.13;15:20;29.27;5.38;56.16;6628.0;1.48
27/05/2016;receta 11;5.0;10030;10426.23;4.51;3.65;3.83;6.57;6.45;;3 kg;6.29;5.15;5.05;16:05;31.06;5.23;57.28;6160.0;1.34
27/05/2016;receta 25;5.0;14530;14637.61;4.67;3.76;3.95;6.58;6.44;6.4;barra 4,2 kg;6.35;5.57;5.33;12:20;30.24;5.28;56.22;4290.0;1.3
27/05/2016;receta 31;5.0;10030;10414.38;5.91;4.76;4.32;6.58;6.5;6.42;barra 4,2 kg;6.45;5.72;5.5;14:25;;;;5569.0;
30/05/2016;receta 35;8.0;13270;13127.05;4.97;3.94;4.2;6.58;6.49;6.45;barra 4,2 kg;6.38;5.8;5.49;14:20;30.58;5.53;57.76;4102.0;1.39
30/05/2016;receta 02;8.0;12030;12430.89;6.19;5.08;4.17;6.57;6.5;6.45;3 kg;6.42;;;15:35;30.73;5.5;56.64;15865.0;1.55
30/05/2016;receta 12;8.0;14030;14574.05;5.13;4.1;4.34;6.58;6.42;6.35;barra 4,2 kg;6.31;5.57;5.3;11:05;29.82;5.49;56.25;21627.0;1.09
30/05/2016;receta 23;8.0;11030;11727.44;5.82;4.77;4.26;6.57;6.49;;3 kg;6.39;;;16:00;0.0;0.0;0.0;8323.0;0.0
30/05/2016;receta 29;6.0;12080;12550.32;4.97;3.92;4.04;6.57;6.44;6.36;3 kg;6.35;5.49;5.33;15:40;31.03;5.41;57.14;2234.0;1.26
30/05/2016;receta 03;6.0;15030;14902.54;4.63;3.67;4.24;6.58;6.47;6.31;3 kg;6.3;5.2;5.15;18:30;30.76;5.33;57.73;14971.0;0.48
30/05/2016;receta 07;6.0;11530;12225.36;4.28;3.01;4.16;6.59;6.4;6.32;barra 4,2 kg;6.25;5.36;5.13;16:40;;;;8137.0;
30/05/2016;receta 06;6.0;13030;13116.9;5.08;3.93;4.33;6.54;6.48;6.4;3 kg;6.42;5.9;5.3;15:35;31.76;5.46;57.58;16785.0;1.13
